timestamp,size,latitude,longitude,location,state
2021-08-13 03:47:00.000000 UTC,100,40.22,-100.36,3 ESE INDIANOLA,NE
2021-08-22 22:21:00.000000 UTC,150,40.04,-100.41,DANBURY,NE
2021-05-26 00:15:00.000000 UTC,100,40.15,-95.64,4 E VERDON,NE
2021-06-24 03:00:00.000000 UTC,150,42.72,-99.26,9 NNE NEWPORT,NE
2021-05-05 22:18:00.000000 UTC,150,40.68,-97.11,3 N DORCHESTER,NE
2021-06-23 02:18:00.000000 UTC,125,40.65,-97.35,3 W FRIEND,NE
2021-08-08 02:32:00.000000 UTC,100,41.17,-96.03,1 NE PAPILLION,NE
2021-08-08 02:47:00.000000 UTC,100,41.16,-95.92,BELLEVUE,NE
2021-08-25 06:10:00.000000 UTC,100,41.19,-96.04,LA VISTA,NE
2021-08-08 01:07:00.000000 UTC,150,41.22,-96.62,WAHOO,NE
2021-08-08 01:26:00.000000 UTC,100,41.22,-96.48,1 SE MEAD,NE
2021-08-25 04:25:00.000000 UTC,100,41.28,-96.77,3 SE PRAGUE,NE
2021-08-27 23:22:00.000000 UTC,125,41.24,-96.4,YUTAN,NE
2021-05-21 23:30:00.000000 UTC,175,41.81,-103.42,4 E MINATARE,NE
2021-06-13 23:35:00.000000 UTC,175,41.92,-103.93,4 S MORRILL,NE
2021-07-04 20:26:00.000000 UTC,100,41.88,-103.68,1 NW SCOTTSBLUFF,NE
2021-05-02 23:23:00.000000 UTC,100,40.83,-97.22,GOEHNER,NE
2021-06-11 05:50:00.000000 UTC,150,42.71,-102.47,RUSHVILLE,NE
2021-06-15 11:20:00.000000 UTC,100,42.91,-102.69,16 N HAY SPRINGS,NE
2021-06-15 11:25:00.000000 UTC,100,42.34,-102.13,21 NNE ELLSWORTH,NE
2021-07-17 01:43:00.000000 UTC,100,42.89,-102.2,6 N GORDON,NE
2021-08-14 22:30:00.000000 UTC,100,42.57,-102.2,16 S GORDON,NE
2021-08-14 23:35:00.000000 UTC,175,42.42,-102.2,27 S GORDON,NE
2021-06-25 21:11:00.000000 UTC,100,41.06,-99.08,2 S HAZARD,NE
2021-08-23 01:09:00.000000 UTC,100,41.25,-98.79,ASHTON,NE
2021-05-23 20:51:00.000000 UTC,100,42.05,-103.92,6 N MORRILL,NE
2021-05-26 21:16:00.000000 UTC,125,42.45,-103.65,7 ENE AGATE,NE
2021-05-26 23:02:00.000000 UTC,100,42.43,-103.79,1 NNW AGATE,NE
2021-06-14 00:28:00.000000 UTC,100,42.52,-103.51,10 S FORT ROBINSON,NE
2021-06-14 01:14:00.000000 UTC,100,42.41,-103.61,8 E AGATE FOSSIL BEDS N,NE
2021-06-18 18:50:00.000000 UTC,125,42.69,-103.88,HARRISON,NE
2021-07-04 20:26:00.000000 UTC,100,42.02,-104.02,9 ESE TORRINGTON,NE
2021-07-04 21:26:00.000000 UTC,100,42.02,-104.02,9 ESE TORRINGTON,NE
2021-07-09 22:00:00.000000 UTC,175,42.69,-103.69,10 E HARRISON,NE
2021-08-30 05:05:00.000000 UTC,175,41.87,-97.12,8 SE STANTON,NE
2021-08-31 04:40:00.000000 UTC,250,42.02,-97.21,5 N STANTON,NE
2021-08-31 05:05:00.000000 UTC,175,41.87,-97.12,8 SE STANTON,NE
2021-05-09 00:49:00.000000 UTC,175,40.01,-97.62,CHESTER,NE
2021-08-20 21:36:00.000000 UTC,150,40.23,-97.77,6 SSE DAVENPORT,NE
2021-08-20 22:36:00.000000 UTC,150,40.23,-97.77,6 SSE DAVENPORT,NE
2021-08-27 22:50:00.000000 UTC,125,40.34,-97.56,BRUNING,NE
2021-05-02 23:52:00.000000 UTC,100,41.63,-96.35,7 WSW HERMAN,NE
2021-08-31 03:37:00.000000 UTC,100,42.28,-97.19,CARROLL,NE
2021-08-31 04:03:00.000000 UTC,100,42.18,-97.17,WINSIDE,NE
2021-05-08 23:15:00.000000 UTC,100,40.18,-98.45,COWLES,NE
2021-05-08 23:30:00.000000 UTC,125,40.15,-98.52,4 WSW COWLES,NE
2021-05-09 01:50:00.000000 UTC,100,40.15,-98.7,5 NW INAVALE,NE
2021-06-23 01:29:00.000000 UTC,175,40.97,-97.5,THAYER,NE
2021-06-23 02:08:00.000000 UTC,125,40.75,-97.48,6 E MCCOOL JUNCTION,NE
2021-05-27 00:14:00.000000 UTC,125,36.66,-100.52,3 N ELMWOOD,OK
2021-08-21 22:10:00.000000 UTC,100,36.61,-100.52,1 S ELMWOOD,OK
2021-08-21 22:25:00.000000 UTC,150,36.66,-100.52,3 N ELMWOOD,OK
2021-08-21 22:55:00.000000 UTC,175,36.72,-100.83,1 NNW BOYD,OK
2021-03-12 23:40:00.000000 UTC,100,35.34,-99.64,3 S SAYRE,OK
2021-03-17 06:16:00.000000 UTC,100,35.73,-98.38,GREENFIELD,OK
2021-01-25 11:15:00.000000 UTC,100,33.94,-96.39,3 S DURANT,OK
2021-04-10 02:29:00.000000 UTC,100,34.0,-96.39,DURANT,OK
2021-05-11 00:34:00.000000 UTC,100,33.77,-96.22,8 E KEMP,OK
2021-05-11 00:54:00.000000 UTC,250,33.85,-96.04,3 SE WADE,OK
2021-04-09 21:07:00.000000 UTC,125,35.47,-98.36,HINTON,OK
2021-04-23 21:52:00.000000 UTC,100,35.52,-97.74,2 E YUKON,OK
2021-10-15 05:05:00.000000 UTC,200,35.39,-97.7,2 E MUSTANG,OK
2021-05-03 22:28:00.000000 UTC,100,34.27,-97.26,6 N LONE GROVE,OK
2021-05-03 23:35:00.000000 UTC,100,34.17,-97.07,4 E ARDMORE,OK
2021-05-04 05:35:00.000000 UTC,175,34.45,-97.51,RATLIFF CITY,OK
2021-02-28 16:44:00.000000 UTC,100,34.03,-95.87,BOSWELL,OK
2021-02-28 17:45:00.000000 UTC,100,34.03,-95.7,SOPER,OK
2021-05-11 00:54:00.000000 UTC,275,33.92,-95.88,8 S BOSWELL,OK
2021-05-11 01:13:00.000000 UTC,175,33.97,-95.69,4 WNW GAY,OK
2021-05-11 01:15:00.000000 UTC,100,34.02,-95.48,2 ENE HUGO,OK
2021-05-18 18:44:00.000000 UTC,100,36.96,-102.56,16 N BOISE CITY,OK
2021-05-30 01:25:00.000000 UTC,200,36.96,-102.97,4 N KENTON,OK
2021-05-30 01:40:00.000000 UTC,250,36.91,-102.9,4 E KENTON,OK
2021-05-30 02:05:00.000000 UTC,275,36.9,-102.88,4 N BLACK MESA PARK,OK
2021-05-30 02:26:00.000000 UTC,250,36.9,-102.82,5 NE BLACK MESA PARK,OK
2021-05-30 02:42:00.000000 UTC,250,36.99,-102.97,6 N KENTON,OK
2021-05-30 03:47:00.000000 UTC,275,36.67,-102.79,7 N FELT,OK
2021-05-30 03:47:00.000000 UTC,275,36.81,-102.61,8 NW BOISE CITY,OK
2021-05-30 22:41:00.000000 UTC,175,36.55,-102.87,5 WSW FELT,OK
2021-05-30 23:00:00.000000 UTC,125,36.59,-102.75,2 NE FELT,OK
2021-05-30 23:27:00.000000 UTC,125,36.63,-102.55,7 SSW BOISE CITY,OK
2021-06-13 03:34:00.000000 UTC,100,36.73,-102.51,BOISE CITY,OK
2021-04-29 01:57:00.000000 UTC,300,35.23,-97.45,1 NW NORMAN,OK
2021-04-29 02:12:00.000000 UTC,300,35.22,-97.34,6 W LAKE THUNDERBIRD,OK
2021-07-19 00:10:00.000000 UTC,100,35.35,-97.55,4 WNW MOORE,OK
2021-10-11 01:04:00.000000 UTC,300,35.22,-97.41,2 E NORMAN,OK
2021-04-23 18:31:00.000000 UTC,100,34.59,-98.42,2 SW LAWTON,OK
2021-06-07 08:35:00.000000 UTC,275,34.8,-98.32,2 NW ELGIN,OK
2021-06-26 21:54:00.000000 UTC,100,34.77,-98.28,1 ESE ELGIN,OK
2021-09-29 00:04:00.000000 UTC,100,34.61,-98.41,1 W LAWTON,OK
2021-04-10 00:28:00.000000 UTC,100,35.88,-96.33,5 NE BRISTOW,OK
2021-09-08 00:55:00.000000 UTC,100,35.97,-98.75,4 NW OAKWOOD,OK
2021-10-27 02:23:00.000000 UTC,100,36.15,-99.28,1 E VICI,OK
2021-05-06 02:26:00.000000 UTC,125,36.14,-99.84,4 W ARNETT,OK
2021-08-21 21:00:00.000000 UTC,175,36.07,-99.47,7 SE HARMON,OK
2021-03-17 06:25:00.000000 UTC,175,36.21,-97.99,6 W BISON,OK
2021-04-09 21:56:00.000000 UTC,275,35.25,-98.03,6 SW MINCO,OK
2021-04-09 22:14:00.000000 UTC,275,35.12,-98.01,8 WSW AMBER,OK
2021-04-09 22:29:00.000000 UTC,150,35.04,-97.99,2 W CHICKASHA,OK
2021-04-09 22:45:00.000000 UTC,275,34.98,-97.88,6 SE CHICKASHA,OK
2021-04-29 01:38:00.000000 UTC,275,35.2,-97.71,2 SSE BRIDGE CREEK,OK
2021-11-10 23:53:00.000000 UTC,100,34.74,-97.96,3 S RUSH SPRINGS,OK
2021-11-11 00:51:00.000000 UTC,100,36.81,-97.52,DEER CREEK,OK
2021-03-17 02:25:00.000000 UTC,175,34.88,-99.52,1 W MANGUM,OK
2021-03-17 03:05:00.000000 UTC,175,35.01,-99.5,1 E BRINKMAN,OK
2021-09-18 00:00:00.000000 UTC,100,36.86,-99.93,3 N ROSSTON,OK
2021-10-10 22:16:00.000000 UTC,125,34.51,-99.39,3 NW ELMER,OK
2021-10-10 22:27:00.000000 UTC,100,34.66,-99.29,ALTUS AIR FORCE BASE,OK
2021-04-24 02:18:00.000000 UTC,100,34.01,-97.96,1 SSW RYAN,OK
2021-04-10 01:39:00.000000 UTC,100,34.42,-96.49,BROMIDE,OK
2021-04-09 22:30:00.000000 UTC,200,35.8,-97.75,4 W CASHION,OK
2021-11-10 22:35:00.000000 UTC,175,35.84,-97.75,5 NW CASHION,OK
2021-11-10 23:05:00.000000 UTC,175,35.73,-97.69,5 S CASHION,OK
2021-03-17 03:40:00.000000 UTC,250,35.03,-99.09,HOBART,OK
2021-10-10 23:15:00.000000 UTC,200,34.85,-99.02,ROOSEVELT,OK
2021-05-04 01:38:00.000000 UTC,100,35.01,-95.34,1 N ROBBERS CAVE STATE,OK
2021-05-28 02:03:00.000000 UTC,100,34.69,-94.88,WHITESBORO,OK
2021-04-10 00:11:00.000000 UTC,175,35.49,-96.69,S PRAGUE,OK
2021-05-04 03:13:00.000000 UTC,150,35.74,-96.93,4 NW CHANDLER,OK
2021-05-04 03:35:00.000000 UTC,100,35.9,-96.87,AGRA,OK
2021-05-27 20:03:00.000000 UTC,100,35.9,-97.07,5 SSW PERKINS,OK
2021-05-27 22:01:00.000000 UTC,100,35.76,-97.06,4 SW CARNEY,OK
2021-10-15 06:18:00.000000 UTC,125,35.5,-96.89,MEEKER,OK
2021-11-11 00:02:00.000000 UTC,100,35.92,-96.98,3 NNW TRYON,OK
2021-11-11 00:25:00.000000 UTC,100,35.86,-97.02,4 N CARNEY,OK
2021-05-27 19:36:00.000000 UTC,175,35.88,-97.42,GUTHRIE,OK
2021-07-11 01:31:00.000000 UTC,150,35.84,-97.34,5 W MERIDIAN,OK
2021-11-10 23:02:00.000000 UTC,125,35.79,-97.67,1 SSE CASHION,OK
2021-11-10 23:38:00.000000 UTC,150,35.84,-97.37,4 SE GUTHRIE,OK
2021-04-10 00:30:00.000000 UTC,275,34.07,-97.15,OVERBROOK,OK
2021-04-23 21:37:00.000000 UTC,100,33.95,-97.15,2 NW MARIETTA,OK
2021-05-10 14:06:00.000000 UTC,100,33.91,-97.3,BURNEYVILLE,OK
2021-05-10 14:34:00.000000 UTC,100,33.76,-97.14,2 S THACKERVILLE,OK
2021-05-11 15:17:00.000000 UTC,100,33.93,-97.12,MARIETTA,OK
2021-05-27 20:18:00.000000 UTC,175,36.31,-98.25,5 S RINGWOOD,OK
2021-08-08 07:47:00.000000 UTC,100,36.23,-98.34,ISABELLA,OK
2021-04-10 01:00:00.000000 UTC,125,33.99,-96.91,LEBANON,OK
2021-04-10 01:28:00.000000 UTC,150,33.89,-96.83,WILLIS,OK
2021-05-04 01:46:00.000000 UTC,100,33.94,-96.76,5 SSW KINGSTON,OK
2021-12-06 03:05:00.000000 UTC,175,36.45,-95.13,PENSACOLA,OK
2021-04-29 01:44:00.000000 UTC,275,35.16,-97.64,2 NNE BLANCHARD,OK
2021-10-11 00:40:00.000000 UTC,175,35.19,-97.61,4 NE BLANCHARD,OK
2021-10-11 00:57:00.000000 UTC,175,35.12,-97.44,3 SE GOLDSBY,OK
2021-04-10 03:50:00.000000 UTC,175,33.75,-94.73,HARRIS,OK
2021-05-11 01:52:00.000000 UTC,100,34.19,-95.12,2 SSE RINGOLD,OK
2021-06-17 22:22:00.000000 UTC,100,34.36,-94.84,BETHEL,OK
2021-06-17 22:47:00.000000 UTC,100,34.39,-94.93,BATTIEST,OK
2021-05-28 00:32:00.000000 UTC,175,35.26,-95.56,2 SE EUFAULA,OK
2021-05-28 02:22:00.000000 UTC,175,35.26,-95.56,2 SE EUFAULA,OK
2021-04-10 01:02:00.000000 UTC,110,34.51,-96.92,3 E SULPHUR,OK
2021-05-03 22:38:00.000000 UTC,100,34.5,-97.12,DAVIS,OK
2021-05-03 23:56:00.000000 UTC,100,34.34,-96.99,5 NE GENE AUTRY,OK
2021-05-04 05:20:00.000000 UTC,125,34.41,-97.04,1 NE DOUGHERTY,OK
2021-05-04 06:15:00.000000 UTC,361,34.41,-97.13,5 S DAVIS,OK
2021-04-10 02:10:00.000000 UTC,100,35.49,-95.32,1 W WARNER,OK
2021-05-27 22:40:00.000000 UTC,275,35.61,-96.59,7 N PADEN,OK
2021-05-27 23:55:00.000000 UTC,100,35.4,-96.19,CLEARVIEW,OK
2021-04-09 23:12:00.000000 UTC,175,35.66,-97.19,LUTHER,OK
2021-05-27 21:42:00.000000 UTC,100,35.66,-97.19,LUTHER,OK
2021-10-15 05:20:00.000000 UTC,175,35.39,-97.55,4 WSW VALLEY BROOK,OK
2021-11-10 23:33:00.000000 UTC,100,35.72,-97.53,6 SSE NAVINA,OK
2021-11-11 00:05:00.000000 UTC,100,35.6,-97.43,4 NNE LAKE ALUMA,OK
2021-11-11 00:44:00.000000 UTC,100,35.57,-97.21,5 E JONES,OK
2021-11-11 00:59:00.000000 UTC,100,35.54,-97.16,3 N HARRAH,OK
2021-03-17 08:09:00.000000 UTC,100,36.79,-96.66,SHIDLER,OK
2021-04-09 21:35:00.000000 UTC,175,36.33,-96.45,1 NNE CLEVELAND,OK
2021-10-10 23:49:00.000000 UTC,200,36.67,-97.04,16 WSW APPERSON,OK
2021-05-04 04:46:00.000000 UTC,150,36.34,-96.83,1 W PAWNEE,OK
2021-05-04 04:05:00.000000 UTC,175,35.98,-96.87,3 SE RIPLEY,OK
2021-04-10 02:20:00.000000 UTC,100,34.91,-95.6,2 N DOW,OK
2021-05-04 00:51:00.000000 UTC,150,34.84,-95.84,1 N SAVANNA,OK
2021-04-10 00:45:00.000000 UTC,100,34.8,-96.87,5 E STRATFORD,OK
2021-04-10 01:00:00.000000 UTC,175,34.66,-96.78,FITZHUGH,OK
2021-05-03 23:03:00.000000 UTC,100,34.77,-96.66,1 S ADA,OK
2021-12-17 21:57:00.000000 UTC,100,34.79,-96.67,1 NNE ADA,OK
2021-12-17 23:15:00.000000 UTC,100,34.88,-96.41,ALLEN,OK
2021-04-09 23:15:00.000000 UTC,200,35.22,-96.93,3 S TECUMSEH,OK
2021-04-10 00:17:00.000000 UTC,200,35.45,-96.67,1 N CENTERVIEW,OK
2021-04-10 00:22:00.000000 UTC,100,34.96,-97.03,WANETTE,OK
2021-04-29 02:38:00.000000 UTC,100,35.33,-97.09,3 NW BETHEL ACRES,OK
2021-04-29 03:22:00.000000 UTC,175,35.43,-96.67,CENTERVIEW,OK
2021-05-04 01:48:00.000000 UTC,175,35.26,-96.98,3 W TECUMSEH,OK
2021-05-04 02:10:00.000000 UTC,250,35.38,-97.0,3 ESE DALE,OK
2021-05-06 03:44:00.000000 UTC,100,35.78,-99.72,ROLL,OK
2021-10-27 01:17:00.000000 UTC,100,35.7,-99.77,7 SSW ROLL,OK
2021-04-09 21:35:00.000000 UTC,175,36.56,-95.46,2 NW CHELSEA,OK
2021-04-10 00:37:00.000000 UTC,100,35.13,-96.5,1 S WEWOKA,OK
2021-04-24 01:26:00.000000 UTC,125,34.36,-98.1,CORUM,OK
2021-11-11 00:23:00.000000 UTC,100,34.66,-97.78,4 NE BRAY,OK
2021-12-17 22:28:00.000000 UTC,100,34.35,-97.99,2 SW COMANCHE,OK
2021-05-16 03:00:00.000000 UTC,100,36.66,-101.4,5 ESE GUYMON,OK
2021-07-17 20:57:00.000000 UTC,100,36.89,-101.9,6 N EVA,OK
2021-10-13 01:49:00.000000 UTC,100,36.86,-101.49,5 E HOUGH,OK
2021-10-13 02:14:00.000000 UTC,175,36.67,-101.36,6 S OPTIMA,OK
2021-04-13 22:33:00.000000 UTC,100,34.51,-99.14,TIPTON,OK
2021-06-02 20:55:00.000000 UTC,175,34.34,-98.87,HOLLISTER,OK
2021-09-29 22:35:00.000000 UTC,175,34.23,-98.69,GRANDFIELD,OK
2021-10-13 01:21:00.000000 UTC,175,34.58,-98.95,5 S SNYDER,OK
2021-03-17 18:53:00.000000 UTC,100,36.02,-95.77,3 SSE BROKEN ARROW,OK
2021-03-17 19:42:00.000000 UTC,100,36.08,-96.05,4 SSE GRAY,OK
2021-12-06 02:25:00.000000 UTC,100,36.13,-95.92,TULSA,OK
2021-12-06 02:40:00.000000 UTC,100,36.2,-95.89,5 NNE TULSA,OK
2021-12-06 03:11:00.000000 UTC,175,36.0,-95.82,4 SSW BROKEN ARROW,OK
2021-03-17 04:42:00.000000 UTC,150,35.19,-98.74,7 N MOUNTAIN VIEW,OK
2021-03-17 05:00:00.000000 UTC,125,35.26,-98.66,3 ENE COWDEN,OK
2021-07-16 00:07:00.000000 UTC,100,36.57,-99.57,FORT SUPPLY,OK
2021-09-29 23:30:00.000000 UTC,125,36.48,-99.14,4 NE MOORELAND,OK
2021-06-24 01:12:00.000000 UTC,100,43.56,-98.42,2 SSE STICKNEY,SD
2021-08-22 23:35:00.000000 UTC,175,43.86,-98.51,10 N PLANKINTON,SD
2021-08-31 05:08:00.000000 UTC,100,43.56,-98.42,2 SSE STICKNEY,SD
2021-06-14 06:05:00.000000 UTC,100,44.46,-98.17,7 NNE HURON,SD
2021-07-26 00:19:00.000000 UTC,150,44.42,-98.69,2 SSE WESSINGTON,SD
2021-07-04 01:14:00.000000 UTC,200,43.17,-101.57,8 E MARTIN,SD
2021-07-09 01:55:00.000000 UTC,150,43.17,-101.85,6 W MARTIN,SD
2021-08-25 21:01:00.000000 UTC,150,42.86,-97.9,SPRINGFIELD,SD
2021-08-06 00:25:00.000000 UTC,150,44.23,-96.48,ELKTON,SD
2021-06-11 09:20:00.000000 UTC,100,45.64,-98.0,2 SSE CLAREMONT,SD
2021-08-08 00:03:00.000000 UTC,150,45.92,-98.63,9 NW FREDERICK,SD
2021-08-08 00:20:00.000000 UTC,100,45.65,-98.64,6 ENE WETONKA,SD
2021-08-22 22:38:00.000000 UTC,100,45.54,-98.61,RICHMOND LAKE REC AREA,SD
2021-08-22 23:24:00.000000 UTC,125,45.33,-98.49,WARNER,SD
2021-08-28 09:34:00.000000 UTC,175,45.33,-98.49,WARNER,SD
2021-08-28 12:15:00.000000 UTC,100,45.81,-98.25,4 NNW HOUGHTON,SD
2021-07-05 20:19:00.000000 UTC,100,43.65,-99.32,11 S CHAMBERLAIN,SD
2021-10-09 20:31:00.000000 UTC,125,43.93,-98.91,13 N KIMBALL,SD
2021-06-11 02:15:00.000000 UTC,100,44.66,-103.5,6 SW NEWELL,SD
2021-06-11 02:47:00.000000 UTC,100,44.65,-103.86,1 SSW BELLE FOURCHE,SD
2021-06-11 03:34:00.000000 UTC,100,44.76,-103.35,5 NE NEWELL,SD
2021-06-19 22:50:00.000000 UTC,100,44.66,-103.84,1 SSE BELLE FOURCHE,SD
2021-07-08 22:34:00.000000 UTC,250,44.71,-103.42,NEWELL,SD
2021-08-27 23:20:00.000000 UTC,175,45.17,-103.75,21 NW CASTLE ROCK,SD
2021-08-27 23:42:00.000000 UTC,100,45.11,-103.28,1 WNW HOOVER,SD
2021-07-09 05:25:00.000000 UTC,100,43.04,-96.9,6 SSE CENTERVILLE,SD
2021-07-26 02:02:00.000000 UTC,175,45.09,-97.48,WALLACE,SD
2021-09-17 03:10:00.000000 UTC,100,45.14,-97.11,9 WNW SOUTH SHORE,SD
2021-07-09 04:19:00.000000 UTC,100,45.58,-101.54,11 WSW KLEIN RANCH,SD
2021-05-23 22:02:00.000000 UTC,125,43.75,-103.61,1 SSW CUSTER,SD
2021-06-09 04:00:00.000000 UTC,100,43.82,-103.31,6 W HERMOSA,SD
2021-06-15 05:53:00.000000 UTC,100,43.81,-104.0,10 WNW JEWEL CAVE,SD
2021-07-03 19:56:00.000000 UTC,100,43.7,-103.64,5 SSW CUSTER,SD
2021-07-03 20:15:00.000000 UTC,100,43.64,-103.59,2 N PRINGLE,SD
2021-07-09 23:54:00.000000 UTC,100,43.53,-103.08,12 ENE BUFFALO GAP,SD
2021-07-10 01:58:00.000000 UTC,100,43.62,-104.03,6 N DEWEY,SD
2021-07-16 23:13:00.000000 UTC,200,43.75,-103.24,5 NNW FAIRBURN,SD
2021-07-17 23:35:00.000000 UTC,225,43.54,-103.83,9 W ARGYLE,SD
2021-08-14 19:20:00.000000 UTC,100,43.63,-103.29,6 SW FAIRBURN,SD
2021-08-14 19:35:00.000000 UTC,100,43.52,-103.34,2 NW BUFFALO GAP,SD
2021-08-14 21:15:00.000000 UTC,175,43.86,-103.3,5 WNW HERMOSA,SD
2021-08-14 21:46:00.000000 UTC,200,43.75,-103.24,5 NNW FAIRBURN,SD
2021-08-30 22:56:00.000000 UTC,100,43.7,-103.48,8 SE CUSTER,SD
2021-08-30 23:35:00.000000 UTC,100,43.62,-103.31,7 SW FAIRBURN,SD
2021-08-31 00:05:00.000000 UTC,100,43.59,-103.17,7 SSE FAIRBURN,SD
2021-08-30 21:41:00.000000 UTC,100,43.62,-98.11,8 NW ETHAN,SD
2021-08-30 22:03:00.000000 UTC,100,43.58,-98.01,3 NNW ETHAN,SD
2021-08-23 00:18:00.000000 UTC,100,45.21,-97.96,4 N CRANDALL,SD
2021-08-28 10:44:00.000000 UTC,200,45.26,-97.71,BUTLER,SD
2021-08-28 11:03:00.000000 UTC,175,45.23,-97.56,7 ENE LILY,SD
2021-08-28 13:30:00.000000 UTC,250,45.22,-97.38,9 SSW WAUBAY,SD
2021-06-08 23:18:00.000000 UTC,175,45.45,-101.29,2 N FIRESTEEL,SD
2021-06-09 00:00:00.000000 UTC,100,45.45,-101.29,2 N FIRESTEEL,SD
2021-06-09 01:49:00.000000 UTC,100,45.43,-101.07,TIMBER LAKE,SD
2021-07-03 23:40:00.000000 UTC,100,45.36,-100.4,7 WNW SWAN CREEK REC AR,SD
2021-07-09 01:50:00.000000 UTC,100,45.01,-101.43,1 SSW LANTRY,SD
2021-07-09 02:50:00.000000 UTC,100,45.01,-101.43,1 SSW LANTRY,SD
2021-07-09 04:40:00.000000 UTC,175,45.43,-101.26,1 ENE FIRESTEEL,SD
2021-08-15 01:40:00.000000 UTC,150,45.13,-100.55,5 ESE LAPLANT,SD
2021-08-24 00:19:00.000000 UTC,125,45.02,-101.38,2 ENE LANTRY,SD
2021-08-24 02:47:00.000000 UTC,100,45.46,-101.07,2.5 N TIMBER LAKE,SD
2021-09-20 03:10:00.000000 UTC,125,45.39,-101.43,ISABEL,SD
2021-06-11 07:57:00.000000 UTC,100,45.26,-99.59,4 NNE TOLSTOY,SD
2021-08-22 21:58:00.000000 UTC,175,45.36,-99.25,5 NNE LOYALTON,SD
2021-08-22 22:32:00.000000 UTC,100,45.45,-98.84,4 E CRAVENS CORNER,SD
2021-08-28 08:20:00.000000 UTC,100,45.4,-99.34,3 S ROSCOE,SD
2021-08-28 08:25:00.000000 UTC,100,45.5,-98.92,4 N CRAVENS CORNER,SD
2021-08-28 08:48:00.000000 UTC,175,45.4,-99.1,5 SW IPSWICH,SD
2021-08-28 09:08:00.000000 UTC,250,45.35,-98.82,7 SSW MINA,SD
2021-08-28 12:10:00.000000 UTC,100,45.34,-99.21,5 NE LOYALTON,SD
2021-06-15 07:36:00.000000 UTC,100,43.4,-103.27,ORAL,SD
2021-06-15 10:33:00.000000 UTC,250,43.18,-103.07,8 E OELRICHS,SD
2021-07-17 23:55:00.000000 UTC,200,43.44,-103.83,10 N EDGEMONT,SD
2021-07-18 00:55:00.000000 UTC,150,43.18,-103.76,9 SSE EDGEMONT,SD
2021-08-14 20:10:00.000000 UTC,100,43.36,-103.29,3 SSW ORAL,SD
2021-08-15 00:00:00.000000 UTC,150,43.22,-103.29,4 NW OELRICHS,SD
2021-08-15 00:25:00.000000 UTC,100,43.11,-103.23,5 S OELRICHS,SD
2021-07-25 23:35:00.000000 UTC,250,44.91,-99.3,9 S BURKMERE,SD
2021-08-24 05:28:00.000000 UTC,100,45.05,-99.37,3 W BURKMERE,SD
2021-08-28 11:50:00.000000 UTC,250,45.21,-97.09,7 SSW SUMMIT,SD
2021-08-28 12:33:00.000000 UTC,125,45.22,-96.68,2 W MILBANK,SD
2021-08-28 14:15:00.000000 UTC,250,45.26,-96.68,3 NW MILBANK,SD
2021-08-28 14:35:00.000000 UTC,125,45.3,-96.47,BIG STONE CITY,SD
2021-06-24 00:30:00.000000 UTC,100,43.18,-99.29,BURKE,SD
2021-09-17 03:27:00.000000 UTC,125,43.12,-99.26,4 W HERRICK,SD
2021-08-14 22:50:00.000000 UTC,125,44.3,-101.97,16 WSW BILLSBURG,SD
2021-10-09 23:28:00.000000 UTC,100,44.66,-97.29,4 W HAYTI,SD
2021-07-25 23:32:00.000000 UTC,175,44.42,-99.25,7 W MILLER DALE COLONY,SD
2021-07-26 00:39:00.000000 UTC,100,44.62,-99.06,8 NNW MILLER,SD
2021-06-11 03:23:00.000000 UTC,100,45.55,-103.08,NW REVA,SD
2021-07-07 02:00:00.000000 UTC,100,45.36,-103.81,3 SSE HARDING,SD
2021-07-25 22:42:00.000000 UTC,175,44.39,-100.31,1 NNE PIERRE,SD
2021-07-25 23:20:00.000000 UTC,250,44.28,-99.91,8 ESE ROSSEAU,SD
2021-07-05 22:08:00.000000 UTC,100,43.32,-97.57,6 N MENNO,SD
2021-07-09 03:55:00.000000 UTC,100,43.34,-97.99,4 S PARKSTON,SD
2021-07-09 04:25:00.000000 UTC,150,43.35,-97.43,FREEMAN,SD
2021-08-30 22:27:00.000000 UTC,175,43.3,-97.49,5 SW FREEMAN,SD
2021-08-30 22:38:00.000000 UTC,125,43.44,-97.69,2 W CLAYTON,SD
2021-08-31 00:56:00.000000 UTC,100,43.46,-97.51,6 S BRIDGEWATER,SD
2021-07-26 00:07:00.000000 UTC,150,44.77,-99.34,12 W POLO,SD
2021-06-20 02:22:00.000000 UTC,100,43.82,-101.9,1 S CACTUS FLAT,SD
2021-07-09 04:50:00.000000 UTC,100,43.93,-101.28,7 N BELVIDERE,SD
2021-10-09 20:49:00.000000 UTC,175,43.96,-98.74,12 SW WESSINGTON SPRING,SD
2021-10-09 21:30:00.000000 UTC,100,44.14,-98.37,3 S ALPENA,SD
2021-06-14 05:19:00.000000 UTC,125,43.85,-100.43,7 SE DRAPER,SD
2021-07-03 23:30:00.000000 UTC,100,44.08,-101.01,3 SW CAPA,SD
2021-08-23 22:15:00.000000 UTC,100,43.74,-100.67,WESTOVER,SD
2021-08-06 00:29:00.000000 UTC,125,43.97,-97.05,4 SE MADISON,SD
2021-08-06 01:00:00.000000 UTC,175,43.99,-96.93,2 E WENTWORTH,SD
2021-06-07 23:00:00.000000 UTC,100,44.17,-103.74,8 SSW BROWNSVILLE,SD
